race_id,year,top1_pop,top2_pop,top3_pop,top1_odds,top2_odds,top3_odds,tansho_hit,tansho_odds,fukusho_hit,fukusho_odds,wide_hit,wide_odds,umaren_hit,umaren_odds,umatan_hit,umatan_odds,sanrenpuku_hit,sanrenpuku_odds,sanrentan_hit,sanrentan_odds,top1_pop_group,odds_band
202405050203,2024,1.0,2.0,3.0,1.9,3.5,3.6,False,0.0,True,0.6333333333333333,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202405050204,2024,1.0,2.0,6.0,3.5,3.8,18.1,True,3.5,True,1.1666666666666667,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050205,2024,1.0,2.0,4.0,1.7,4.2,7.7,True,1.7,True,0.5666666666666667,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202405050206,2024,1.0,2.0,9.0,3.1,3.8,51.2,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050207,2024,4.0,1.0,5.0,6.5,4.0,8.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202405050208,2024,2.0,4.0,10.0,3.1,15.6,33.5,True,3.1,True,1.0333333333333334,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050209,2024,1.0,2.0,4.0,2.3,3.2,6.8,False,0.0,True,0.7666666666666666,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050210,2024,1.0,3.0,6.0,2.2,5.8,18.9,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050211,2024,1.0,2.0,6.0,3.4,4.1,16.0,False,0.0,True,1.1333333333333333,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050212,2024,2.0,10.0,1.0,4.3,64.6,2.4,False,0.0,True,1.4333333333333333,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050301,2024,1.0,2.0,3.0,2.6,2.6,10.8,False,0.0,True,0.8666666666666667,True,1.7333333333333334,True,0.676,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050302,2024,1.0,4.0,3.0,2.0,8.0,4.4,False,0.0,True,0.6666666666666666,True,3.3333333333333335,True,1.6,False,0.0,True,2.3466666666666667,False,0.0,1-2人気,1-2倍
202405050303,2024,1.0,5.0,2.0,2.0,10.6,2.7,False,0.0,True,0.6666666666666666,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202405050304,2024,1.0,2.0,3.0,2.4,2.9,6.6,True,2.4,True,0.7999999999999999,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050305,2024,1.0,2.0,5.0,1.9,3.6,30.4,True,1.9,True,0.6333333333333333,True,1.8333333333333333,False,0.0,False,0.0,True,6.9312,False,0.0,1-2人気,1-2倍
202405050306,2024,1.0,4.0,5.0,1.6,10.6,20.9,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202405050307,2024,1.0,3.0,10.0,1.7,8.4,83.9,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202405050308,2024,4.0,8.0,6.0,5.6,46.9,24.1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202405050309,2024,4.0,3.0,7.0,12.4,6.9,30.8,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,10-20倍
202405050310,2024,1.0,2.0,8.0,3.4,3.8,32.4,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050311,2024,1.0,2.0,11.0,1.7,4.9,58.2,True,1.7,True,0.5666666666666667,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202405050312,2024,4.0,5.0,1.0,5.2,7.3,3.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202405050401,2024,2.0,3.0,6.0,3.4,4.3,14.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050402,2024,2.0,1.0,3.0,2.5,2.2,4.2,False,0.0,True,0.8333333333333334,True,1.5666666666666667,False,0.0,False,0.0,True,0.77,False,0.0,1-2人気,2-5倍
202405050403,2024,4.0,1.0,2.0,5.4,2.3,4.3,False,0.0,True,1.8,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202405050404,2024,4.0,7.0,10.0,7.2,14.1,20.3,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202405050405,2024,4.0,1.0,5.0,11.9,2.7,12.3,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,10-20倍
202405050406,2024,1.0,4.0,2.0,2.3,12.8,3.3,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050407,2024,5.0,2.0,10.0,12.5,2.8,85.1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,10-20倍
202405050408,2024,5.0,2.0,1.0,22.5,2.8,2.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,20-50倍
202405050409,2024,1.0,11.0,5.0,3.4,53.6,12.2,True,3.4,True,1.1333333333333333,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050410,2024,5.0,4.0,3.0,9.5,8.5,4.4,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202405050411,2024,1.0,4.0,10.0,5.2,7.3,22.4,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,5-10倍
202405050412,2024,2.0,1.0,4.0,5.2,2.1,8.1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,5-10倍
202405050501,2024,8.0,3.0,5.0,16.9,5.5,8.5,False,0.0,True,5.633333333333333,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,10-20倍
202405050502,2024,1.0,2.0,3.0,2.5,3.7,5.5,False,0.0,True,0.8333333333333334,True,2.066666666666667,True,0.925,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050503,2024,1.0,4.0,3.0,1.8,8.6,5.9,True,1.8,True,0.6,True,3.466666666666667,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202405050504,2024,1.0,3.0,2.0,2.7,5.9,3.5,True,2.7,True,0.9,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050505,2024,1.0,7.0,2.0,1.2,47.4,7.7,True,1.2,True,0.39999999999999997,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202405050506,2024,5.0,1.0,4.0,18.2,1.7,11.8,False,0.0,True,6.066666666666666,True,6.633333333333333,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,10-20倍
202405050507,2024,1.0,9.0,7.0,3.2,27.8,13.6,True,3.2,True,1.0666666666666667,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050508,2024,6.0,2.0,9.0,16.3,4.2,21.3,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,10-20倍
202405050509,2024,1.0,6.0,2.0,2.3,31.7,2.3,False,0.0,True,0.7666666666666666,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050510,2024,8.0,4.0,6.0,32.2,6.4,13.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,20-50倍
202405050511,2024,2.0,3.0,5.0,2.7,5.7,16.5,False,0.0,True,0.9,True,2.8000000000000003,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050512,2024,6.0,1.0,9.0,10.2,2.8,20.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,10-20倍
202405050601,2024,1.0,6.0,2.0,1.5,27.0,5.5,False,0.0,True,0.5,True,9.5,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202405050602,2024,1.0,4.0,5.0,3.1,5.3,14.8,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050603,2024,3.0,1.0,2.0,5.1,3.0,3.7,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202405050604,2024,4.0,1.0,7.0,10.8,2.2,21.8,True,10.8,True,3.6,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,10-20倍
202405050605,2024,1.0,5.0,3.0,1.8,10.7,4.6,False,0.0,True,0.6,True,4.166666666666667,False,0.0,False,0.0,True,2.9532,False,0.0,1-2人気,1-2倍
202405050606,2024,1.0,13.0,8.0,3.9,72.4,23.5,False,0.0,True,1.3,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050607,2024,3.0,8.0,11.0,6.9,14.3,29.1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202405050608,2024,4.0,1.0,3.0,7.7,2.4,5.2,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202405050609,2024,6.0,3.0,9.0,23.5,8.0,51.0,True,23.5,True,7.833333333333333,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,20-50倍
202405050610,2024,6.0,1.0,4.0,14.3,2.0,8.9,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,10-20倍
202405050611,2024,4.0,1.0,8.0,6.5,2.9,23.7,False,0.0,True,2.1666666666666665,True,3.1333333333333333,True,1.8849999999999998,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202405050612,2024,2.0,8.0,1.0,4.0,21.1,3.7,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050701,2024,2.0,1.0,3.0,2.9,1.3,20.3,False,0.0,True,0.9666666666666667,True,1.4000000000000001,True,0.377,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050702,2024,1.0,4.0,2.0,1.9,7.9,4.5,False,0.0,True,0.6333333333333333,True,3.266666666666667,True,1.501,False,0.0,True,2.2515,False,0.0,1-2人気,1-2倍
202405050703,2024,1.0,2.0,7.0,2.0,3.6,14.2,False,0.0,True,0.6666666666666666,True,1.8666666666666665,True,0.72,False,0.0,True,3.408,False,0.0,1-2人気,1-2倍
202405050704,2024,1.0,9.0,10.0,1.8,30.2,53.9,True,1.8,True,0.6,True,10.666666666666666,True,5.436,True,10.872,False,0.0,False,0.0,1-2人気,1-2倍
202405050705,2024,3.0,1.0,2.0,5.1,3.1,4.7,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202405050706,2024,1.0,11.0,2.0,2.2,38.0,3.8,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050707,2024,11.0,10.0,9.0,60.3,56.8,32.7,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,11人気以下,50倍以上
202405050708,2024,9.0,5.0,4.0,52.3,13.4,10.4,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,50倍以上
202405050709,2024,3.0,4.0,8.0,6.2,7.4,51.0,False,0.0,True,2.066666666666667,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202405050710,2024,6.0,1.0,9.0,12.6,3.0,26.2,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,10-20倍
202405050711,2024,1.0,6.0,14.0,2.8,14.7,82.4,False,0.0,True,0.9333333333333332,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050712,2024,2.0,1.0,7.0,3.5,2.3,38.0,False,0.0,True,1.1666666666666667,True,1.9333333333333333,False,0.0,False,0.0,True,10.196666666666665,False,0.0,1-2人気,2-5倍
202405050801,2024,1.0,2.0,3.0,2.8,2.9,4.9,True,2.8,True,0.9333333333333332,True,1.8999999999999997,True,0.8119999999999999,True,1.6239999999999999,False,0.0,False,0.0,1-2人気,2-5倍
202405050802,2024,1.0,2.0,3.0,2.0,2.5,10.3,True,2.0,True,0.6666666666666666,True,1.5,True,0.5,True,1.0,False,0.0,False,0.0,1-2人気,1-2倍
202405050803,2024,1.0,3.0,5.0,4.4,5.9,6.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050804,2024,1.0,2.0,5.0,2.5,2.8,23.0,True,2.5,True,0.8333333333333334,True,1.7666666666666666,True,0.7,True,1.4,False,0.0,False,0.0,1-2人気,2-5倍
202405050805,2024,2.0,1.0,8.0,2.7,1.9,40.0,True,2.7,True,0.9,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050806,2024,1.0,2.0,5.0,3.0,4.8,7.5,False,0.0,True,1.0,True,2.6,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050807,2024,2.0,1.0,6.0,4.1,2.5,14.5,False,0.0,True,1.3666666666666665,True,2.1999999999999997,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050808,2024,1.0,6.0,2.0,2.8,18.4,3.7,True,2.8,True,0.9333333333333332,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050809,2024,2.0,9.0,1.0,3.9,79.6,1.7,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050810,2024,9.0,1.0,14.0,34.5,4.1,193.6,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,20-50倍
202405050811,2024,1.0,3.0,8.0,2.6,7.2,17.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202405050812,2024,5.0,1.0,3.0,12.7,2.3,6.2,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,10-20倍
202406010101,2024,1.0,6.0,9.0,3.3,15.3,50.9,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010102,2024,4.0,2.0,5.0,10.8,3.0,14.7,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,10-20倍
202406010103,2024,6.0,11.0,5.0,16.3,62.0,11.2,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,10-20倍
202406010104,2024,2.0,4.0,10.0,3.7,8.7,43.4,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010105,2024,3.0,1.0,2.0,4.4,2.8,4.2,False,0.0,True,1.4666666666666668,True,2.4,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,2-5倍
202406010106,2024,1.0,2.0,5.0,3.0,3.1,9.2,True,3.0,True,1.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010107,2024,3.0,1.0,7.0,4.8,2.7,24.5,True,4.8,True,1.5999999999999999,True,2.5,True,1.296,True,2.592,False,0.0,False,0.0,3-5人気,2-5倍
202406010108,2024,1.0,2.0,7.0,3.4,4.8,13.7,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010109,2024,1.0,2.0,3.0,1.5,5.6,6.7,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202406010110,2024,2.0,3.0,1.0,3.8,4.9,3.6,True,3.8,True,1.2666666666666666,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010111,2024,6.0,5.0,4.0,11.1,7.8,7.3,False,0.0,True,3.6999999999999997,True,6.3,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,10-20倍
202406010112,2024,2.0,1.0,3.0,3.9,2.8,5.6,False,0.0,True,1.3,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010201,2024,2.0,4.0,3.0,4.4,5.5,4.6,False,0.0,True,1.4666666666666668,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010202,2024,4.0,8.0,1.0,13.2,42.5,1.4,False,0.0,True,4.3999999999999995,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,10-20倍
202406010203,2024,1.0,2.0,4.0,1.2,8.0,16.1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202406010204,2024,1.0,2.0,7.0,1.8,3.9,33.8,False,0.0,True,0.6,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202406010205,2024,4.0,2.0,9.0,5.4,3.6,28.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202406010206,2024,1.0,3.0,4.0,2.4,9.2,10.2,True,2.4,True,0.7999999999999999,True,3.8666666666666667,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010207,2024,2.0,12.0,10.0,4.2,56.8,39.4,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010208,2024,14.0,3.0,4.0,91.8,4.5,8.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,11人気以下,50倍以上
202406010209,2024,2.0,5.0,13.0,5.2,9.6,73.9,True,5.2,True,1.7333333333333334,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,5-10倍
202406010210,2024,7.0,2.0,3.0,14.9,4.3,5.7,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,10-20倍
202406010211,2024,10.0,6.0,13.0,43.3,14.0,99.8,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,20-50倍
202406010212,2024,1.0,2.0,7.0,1.8,6.6,22.0,True,1.8,True,0.6,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202406010301,2024,1.0,5.0,9.0,3.7,9.7,28.4,True,3.7,True,1.2333333333333334,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010302,2024,4.0,5.0,6.0,5.8,6.4,6.6,False,0.0,True,1.9333333333333333,True,4.066666666666666,True,3.7119999999999997,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202406010303,2024,5.0,1.0,2.0,11.9,2.6,4.0,True,11.9,True,3.966666666666667,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,10-20倍
202406010304,2024,9.0,3.0,4.0,31.8,5.3,7.3,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,20-50倍
202406010305,2024,10.0,3.0,8.0,46.1,5.1,32.9,False,0.0,True,15.366666666666667,True,17.066666666666666,True,23.511,False,0.0,False,0.0,False,0.0,6-10人気,20-50倍
202406010306,2024,4.0,7.0,8.0,6.6,14.8,21.2,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202406010307,2024,2.0,3.0,7.0,4.1,12.7,18.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010308,2024,1.0,7.0,3.0,2.6,23.1,5.8,False,0.0,True,0.8666666666666667,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010309,2024,1.0,10.0,3.0,3.9,46.6,4.9,True,3.9,True,1.3,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010310,2024,3.0,1.0,2.0,6.5,2.4,5.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202406010311,2024,1.0,4.0,2.0,4.0,8.2,4.8,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010312,2024,1.0,2.0,8.0,3.6,4.2,13.8,False,0.0,True,1.2,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010401,2024,1.0,4.0,13.0,3.0,7.0,178.5,True,3.0,True,1.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010402,2024,1.0,12.0,2.0,1.1,159.5,10.8,True,1.1,True,0.3666666666666667,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202406010403,2024,1.0,6.0,14.0,2.5,12.3,471.9,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010404,2024,1.0,6.0,3.0,2.9,13.3,7.2,False,0.0,True,0.9666666666666667,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010405,2024,1.0,3.0,6.0,3.4,5.4,10.9,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010406,2024,6.0,2.0,1.0,22.9,2.4,1.9,False,0.0,True,7.633333333333333,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,20-50倍
202406010407,2024,2.0,1.0,6.0,5.0,4.3,7.4,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010408,2024,6.0,1.0,2.0,12.5,2.2,5.3,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,10-20倍
202406010409,2024,6.0,1.0,7.0,12.4,2.4,38.2,False,0.0,True,4.133333333333334,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,10-20倍
202406010410,2024,1.0,3.0,2.0,2.5,7.3,3.3,True,2.5,True,0.8333333333333334,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010411,2024,1.0,3.0,2.0,2.3,4.9,4.8,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010412,2024,4.0,2.0,1.0,7.0,4.0,3.0,True,7.0,True,2.3333333333333335,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202406010501,2024,7.0,1.0,8.0,43.1,2.4,48.4,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,20-50倍
202406010502,2024,2.0,3.0,1.0,5.3,5.8,2.2,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,5-10倍
202406010503,2024,1.0,8.0,3.0,1.9,54.5,4.6,False,0.0,True,0.6333333333333333,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202406010504,2024,2.0,4.0,8.0,4.7,8.1,31.9,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010505,2024,1.0,4.0,9.0,1.7,9.7,50.6,True,1.7,True,0.5666666666666667,True,3.7999999999999994,True,1.6489999999999998,True,3.2979999999999996,False,0.0,False,0.0,1-2人気,1-2倍
202406010506,2024,2.0,7.0,6.0,3.8,20.9,16.0,True,3.8,True,1.2666666666666666,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010507,2024,1.0,4.0,7.0,2.3,10.1,18.9,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010508,2024,1.0,2.0,10.0,1.4,5.6,117.5,True,1.4,True,0.4666666666666666,True,2.3333333333333335,True,0.7839999999999999,True,1.5679999999999998,False,0.0,False,0.0,1-2人気,1-2倍
202406010509,2024,2.0,1.0,7.0,4.8,4.2,14.1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010510,2024,1.0,5.0,4.0,3.8,7.2,6.4,False,0.0,True,1.2666666666666666,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010511,2024,2.0,1.0,9.0,3.0,2.8,47.0,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010512,2024,1.0,6.0,2.0,3.1,14.6,3.2,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010601,2024,2.0,5.0,10.0,5.3,17.1,61.3,False,0.0,True,1.7666666666666666,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,5-10倍
202406010602,2024,1.0,6.0,2.0,1.8,19.1,3.9,True,1.8,True,0.6,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202406010603,2024,1.0,2.0,4.0,2.3,4.8,7.4,False,0.0,True,0.7666666666666666,True,2.3666666666666667,True,1.1039999999999999,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010604,2024,2.0,1.0,4.0,3.6,3.3,8.1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010605,2024,6.0,1.0,4.0,11.1,2.7,7.1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,6-10人気,10-20倍
202406010606,2024,1.0,3.0,2.0,1.8,6.5,3.2,False,0.0,True,0.6,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202406010607,2024,5.0,8.0,2.0,13.3,54.4,3.7,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,10-20倍
202406010608,2024,2.0,3.0,5.0,3.3,7.7,12.4,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010609,2024,3.0,9.0,1.0,4.3,33.7,3.2,True,4.3,True,1.4333333333333333,True,12.666666666666666,False,0.0,False,0.0,True,15.457066666666666,False,0.0,3-5人気,2-5倍
202406010610,2024,1.0,2.0,3.0,2.0,4.1,5.0,True,2.0,True,0.6666666666666666,True,2.033333333333333,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,1-2倍
202406010611,2024,2.0,7.0,4.0,4.6,17.6,7.7,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1-2人気,2-5倍
202406010612,2024,5.0,6.0,2.0,8.0,9.7,4.9,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,3-5人気,5-10倍
202406010701,2024,3.0,1.0,2.0,3.8,2.2,2.9,True,3.8,True,1.2666666666666666,True,2.0,False,0.0,False,0.0,True,0.8081333333333333,False,0.0,3-5人気,2-5倍
